Scenario,Year,Location,Stock/ID,Layer 1,Layer 2,Layer 3,Layer 4,parameterCode,Value,UoM,DQS,count_value,min_value,max_value
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Ag,e-f/s,0.0005,wt%,2,7,0.0002,0.0022
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Al,e-f/s,7.2765,wt%,2,12,3.8400,13.0600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,As,e-f/s,0.0166,wt%,2,17,0.0015,0.1600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Au,e-f/s,0.0001,wt%,2,2,0.0000,0.0002
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Bi,e-f/s,0.0000,wt%,2,7,0.0000,0.0002
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Ca,e-f/s,1.0973,wt%,3,12,0.5900,20.9300
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Cd,e-f/s,0.0001,wt%,2,7,0.0001,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Ce,e-f/s,0.0117,wt%,2,2,0.0110,0.0129
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Co,e-f/s,0.0502,wt%,2,8,0.0346,0.1446
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Cu,e-f/s,0.5518,wt%,2,17,0.2687,1.3400
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Dy,e-f/s,0.0006,wt%,2,2,0.0006,0.0007
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Er,e-f/s,0.0003,wt%,2,2,0.0003,0.0004
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Eu,e-f/s,0.0002,wt%,2,2,0.0002,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Fe,e-f/s,47.5316,wt%,3,13,6.2000,56.8200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Gd,e-f/s,0.0008,wt%,2,2,0.0007,0.0009
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Hg,e-f/s,0.0000,wt%,3,5,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Ho,e-f/s,0.0001,wt%,2,2,0.0001,0.0001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,K,e-f/s,1.6875,wt%,3,12,1.2500,4.3700
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,La,e-f/s,0.0067,wt%,2,2,0.0061,0.0078
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Lu,e-f/s,0.0000,wt%,2,2,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Mg,e-f/s,2.4727,wt%,2,12,0.5300,6.3100
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Mn,e-f/s,0.1609,wt%,2,12,0.0600,0.2600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Mo,e-f/s,0.0296,wt%,2,7,0.0011,0.0773
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Na,e-f/s,0.3219,wt%,3,12,0.1500,2.0500
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Nd,e-f/s,0.0044,wt%,2,2,0.0041,0.0050
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Ni,e-f/s,0.0098,wt%,2,8,0.0004,0.0500
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,P,e-f/s,0.1170,wt%,2,9,0.0700,0.1600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Pb,e-f/s,0.0269,wt%,3,17,0.0022,2.1135
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Pr,e-f/s,0.0012,wt%,2,2,0.0012,0.0014
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Rb,e-f/s,0.0140,wt%,2,2,0.0140,0.0148
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,S,e-f/s,0.1512,wt%,3,4,0.0200,0.6700
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Sb,e-f/s,0.0009,wt%,2,8,0.0000,0.0400
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Se,e-f/s,0.0004,wt%,3,5,0.0001,0.0004
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Si,e-f/s,37.4361,wt%,2,13,29.6000,70.7200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Sm,e-f/s,0.0008,wt%,2,2,0.0008,0.0010
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Sn,e-f/s,0.0021,wt%,2,7,0.0007,0.0094
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Sr,e-f/s,0.0414,wt%,2,2,0.0361,0.0487
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Tb,e-f/s,0.0001,wt%,2,2,0.0001,0.0001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Ti,e-f/s,0.4438,wt%,2,12,0.2600,0.7000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Tl,e-f/s,0.0000,wt%,3,5,0.0000,0.0004
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Tm,e-f/s,0.0000,wt%,2,2,0.0000,0.0001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,V,e-f/s,0.1169,wt%,2,2,0.1168,0.1228
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,W,e-f/s,0.0011,wt%,2,2,0.0004,0.0020
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Y,e-f/s,0.0033,wt%,2,2,0.0030,0.0038
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Yb,e-f/s,0.0003,wt%,2,2,0.0002,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 06 01,n/a,n/a,Zn,e-f/s,0.4104,wt%,3,17,0.1294,2.7900
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Al,e-f/s,15.6000,wt%,2,5,7.3900,23.6000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Ca,e-f/s,6.2000,wt%,2,5,4.1300,19.7000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Ce,e-f/s,0.0404,wt%,2,10,0.0076,0.0729
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Dy,e-f/s,0.0021,wt%,2,10,0.0003,0.0043
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Er,e-f/s,0.0014,wt%,2,10,0.0002,0.0022
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Eu,e-f/s,0.0004,wt%,2,10,0.0001,0.0014
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Fe,e-f/s,43.3000,wt%,2,5,42.1000,47.2200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Ga,e-f/s,0.0115,wt%,2,1,0.0115,0.0115
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Gd,e-f/s,0.0017,wt%,2,10,0.0001,0.0022
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Ho,e-f/s,0.0004,wt%,2,10,0.0001,0.0008
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,La,e-f/s,0.0123,wt%,2,10,0.0019,0.0356
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Lu,e-f/s,0.0002,wt%,2,10,0.0000,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Na,e-f/s,4.2500,wt%,2,4,2.4000,8.2000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Nd,e-f/s,0.0106,wt%,2,10,0.0016,0.0347
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Pr,e-f/s,0.0029,wt%,2,10,0.0005,0.0103
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,REE,e-f/s,0.1020,wt%,2,1,0.1020,0.1020
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Sc,e-f/s,0.0085,wt%,2,3,0.0075,0.0121
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Si,e-f/s,9.4000,wt%,2,5,3.0600,13.5000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Sm,e-f/s,0.0021,wt%,2,10,0.0003,0.0068
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Tb,e-f/s,0.0003,wt%,2,10,0.0003,0.0052
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Ti,e-f/s,5.9000,wt%,2,5,5.2000,9.0200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Tm,e-f/s,0.0002,wt%,2,10,0.0000,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,V,e-f/s,0.1226,wt%,2,1,0.1226,0.1226
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Y,e-f/s,0.0109,wt%,2,10,0.0018,0.0180
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Yb,e-f/s,0.0015,wt%,2,10,0.0002,0.0022
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,otherOrUndefinedElements,e-f/s,15.0180,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Al,e-f/s,2.8750,wt%,2,32,0.0000,9.3000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,As,e-f/s,0.0006,wt%,2,8,0.0000,0.0742
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,B,e-f/s,0.0000,wt%,2,1,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Ba,e-f/s,0.0270,wt%,2,4,0.0000,0.0500
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Br,e-f/s,0.0004,wt%,2,1,0.0004,0.0004
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Ca,e-f/s,17.7000,wt%,2,36,0.0000,46.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Cd,e-f/s,0.0002,wt%,2,7,0.0000,0.0004
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Cl,e-f/s,0.0570,wt%,2,16,0.0000,0.6400
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Co,e-f/s,0.0001,wt%,2,2,0.0000,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Cr,e-f/s,0.0053,wt%,2,9,0.0000,0.0400
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Cu,e-f/s,0.0063,wt%,2,8,0.0000,0.0600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Fe,e-f/s,2.1100,wt%,2,30,0.0000,6.1200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Hg,e-f/s,0.0000,wt%,2,3,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,K,e-f/s,5.5500,wt%,2,36,0.0000,32.1200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Mg,e-f/s,3.0950,wt%,2,36,0.0000,28.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Mn,e-f/s,0.1000,wt%,2,18,0.0000,1.5600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Mo,e-f/s,0.0001,wt%,2,4,0.0000,0.0070
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Na,e-f/s,0.3790,wt%,2,27,0.0000,3.9900
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Ni,e-f/s,0.0038,wt%,2,8,0.0000,0.0277
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,P,e-f/s,0.7000,wt%,2,29,0.0000,6.0300
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Pb,e-f/s,0.0011,wt%,2,7,0.0000,0.0022
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Rb,e-f/s,0.0100,wt%,2,1,0.0100,0.0100
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,S,e-f/s,0.2000,wt%,2,27,0.0000,1.7000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Sb,e-f/s,0.0002,wt%,2,1,0.0002,0.0002
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Sc,e-f/s,0.0000,wt%,2,1,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Si,e-f/s,26.2100,wt%,2,27,0.0250,57.8000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Sn,e-f/s,0.0004,wt%,2,1,0.0004,0.0004
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Sr,e-f/s,0.0452,wt%,2,10,0.0095,0.1480
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Ti,e-f/s,0.1670,wt%,2,25,0.0000,3.7665
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,V,e-f/s,0.0041,wt%,2,4,0.0000,0.0095
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Zn,e-f/s,0.0200,wt%,2,15,0.0000,0.2810
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Zr,e-f/s,0.0179,wt%,2,3,0.0100,0.0300
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,otherOrUndefinedElements,e-f/s,40.7143,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ag,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Al,e-f/s,16.8000,wt%,2,2,5.7000,27.9000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,As,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ba,e-f/s,0.0510,wt%,2,1,0.0510,0.0510
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Be,e-f/s,0.0003,wt%,2,1,0.0003,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,C,e-f/s,1.3200,wt%,2,1,1.3200,1.3200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ca,e-f/s,24.9500,wt%,2,2,22.0000,27.9000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Cd,e-f/s,0.0001,wt%,2,1,0.0001,0.0001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ce,e-f/s,0.0070,wt%,2,1,0.0070,0.0070
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Co,e-f/s,0.0023,wt%,2,2,0.0016,0.0030
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Cr,e-f/s,0.0250,wt%,2,2,0.0100,0.0400
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Cu,e-f/s,0.0061,wt%,2,2,0.0045,0.0077
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Dy,e-f/s,0.0006,wt%,2,1,0.0006,0.0006
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Er,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Eu,e-f/s,0.0002,wt%,2,1,0.0002,0.0002
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Fe,e-f/s,7.4400,wt%,2,2,4.5000,10.3800
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ga,e-f/s,0.0039,wt%,2,1,0.0039,0.0039
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Gd,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Hg,e-f/s,0.0000,wt%,2,1,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ho,e-f/s,0.0003,wt%,2,1,0.0003,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,K,e-f/s,1.4000,wt%,2,1,1.4000,1.4000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,La,e-f/s,0.0035,wt%,2,1,0.0035,0.0035
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Mg,e-f/s,2.8800,wt%,2,2,2.8600,2.9000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Mn,e-f/s,0.1432,wt%,2,2,0.0230,0.2634
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Na,e-f/s,14.0843,wt%,2,2,0.2685,27.9000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Nb,e-f/s,0.0010,wt%,2,1,0.0010,0.0010
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Nd,e-f/s,0.0036,wt%,2,1,0.0036,0.0036
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ni,e-f/s,0.0292,wt%,2,2,0.0093,0.0490
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,P,e-f/s,0.4900,wt%,2,1,0.4900,0.4900
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Pb,e-f/s,0.0010,wt%,2,1,0.0010,0.0010
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Pr,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,S,e-f/s,0.6300,wt%,2,1,0.6300,0.6300
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Sb,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Sc,e-f/s,0.0021,wt%,2,1,0.0021,0.0021
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Si,e-f/s,27.9000,wt%,2,1,27.9000,27.9000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Sm,e-f/s,0.0012,wt%,2,1,0.0012,0.0012
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Sr,e-f/s,0.0650,wt%,2,1,0.0650,0.0650
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ta,e-f/s,0.0010,wt%,2,1,0.0010,0.0010
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Tb,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Th,e-f/s,0.0012,wt%,2,1,0.0012,0.0012
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ti,e-f/s,0.2175,wt%,2,1,0.2175,0.2175
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Tm,e-f/s,0.0003,wt%,2,1,0.0003,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,V,e-f/s,0.0175,wt%,2,1,0.0175,0.0175
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Zn,e-f/s,0.0210,wt%,2,1,0.0210,0.0210
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,otherOrUndefinedElements,e-f/s,1.4974,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Ag,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Al,e-f/s,7.9000,wt%,2,3,4.7000,24.1200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,As,e-f/s,0.0041,wt%,3,36,0.0010,0.0162
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Au,e-f/s,0.0001,wt%,3,12,0.0001,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,B,e-f/s,0.0259,wt%,3,23,0.0024,0.0534
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Ba,e-f/s,0.1175,wt%,3,24,0.0311,0.3134
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Be,e-f/s,0.0008,wt%,3,24,0.0003,0.0034
