Scenario,Year,Location,Stock/ID,Layer 1,Layer 2,Layer 3,Layer 4,parameterCode,Value,UoM,DQS,count_value,min_value,max_value
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_A,n/a,n/a,Ni,e-f/s,0.0150,wt%,2,2,0.0010,0.0290
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_A,n/a,n/a,P,e-f/s,1.1600,wt%,2,9,0.0009,2.1908
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_A,n/a,n/a,S,e-f/s,1.6271,wt%,2,4,0.3200,7.9000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_A,n/a,n/a,Si,e-f/s,9.8582,wt%,2,10,0.1440,39.5606
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_A,n/a,n/a,Ti,e-f/s,0.2337,wt%,2,3,0.0530,0.2547
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_A,n/a,n/a,V,e-f/s,0.0045,wt%,2,1,0.0045,0.0045
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_A,n/a,n/a,Zn,e-f/s,0.1030,wt%,2,3,0.0130,0.1060
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_A,n/a,n/a,otherOrUndefinedElements,e-f/s,52.1154,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Al,e-f/s,0.4235,wt%,2,11,0.1580,0.9306
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,As,e-f/s,0.0026,wt%,2,2,0.0025,0.0026
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,B,e-f/s,0.0147,wt%,2,2,0.0023,0.0270
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Ba,e-f/s,0.0158,wt%,2,3,0.0092,0.0185
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Bi,e-f/s,0.0001,wt%,2,3,0.0001,0.0001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Br,e-f/s,0.0142,wt%,2,1,0.0142,0.0142
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Ca,e-f/s,12.7000,wt%,2,15,4.5000,32.8000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Cd,e-f/s,0.0003,wt%,2,5,0.0000,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Ce,e-f/s,0.0007,wt%,2,2,0.0005,0.0010
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Cl,e-f/s,1.5600,wt%,2,6,0.0720,11.2000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Co,e-f/s,0.0017,wt%,2,4,0.0001,0.0074
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Cr,e-f/s,0.0031,wt%,2,8,0.0016,0.0155
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Cu,e-f/s,0.0445,wt%,2,13,0.0068,0.0698
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Fe,e-f/s,0.5000,wt%,2,15,0.2216,1.4000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,K,e-f/s,9.1200,wt%,2,14,0.0000,27.4660
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Mg,e-f/s,3.5000,wt%,2,13,0.5000,5.2000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Mn,e-f/s,0.2600,wt%,2,13,0.0080,0.4200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Mo,e-f/s,0.0028,wt%,2,4,0.0020,0.0079
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Na,e-f/s,2.1887,wt%,2,13,1.6000,15.5000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Ni,e-f/s,0.0062,wt%,2,10,0.0006,0.0120
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,P,e-f/s,7.6889,wt%,2,16,2.3000,15.4000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Pb,e-f/s,0.0010,wt%,2,9,0.0008,0.0051
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Rb,e-f/s,0.0078,wt%,2,4,0.0030,0.0119
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,S,e-f/s,4.0900,wt%,2,10,1.8000,6.8800
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Sb,e-f/s,0.0025,wt%,2,2,0.0012,0.0037
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Sc,e-f/s,0.0029,wt%,2,2,0.0027,0.0032
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Se,e-f/s,0.0017,wt%,2,2,0.0012,0.0022
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Si,e-f/s,4.6013,wt%,2,9,1.2700,6.7667
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Sn,e-f/s,0.0036,wt%,2,2,0.0023,0.0048
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Sr,e-f/s,0.0191,wt%,2,7,0.0093,0.0300
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Ti,e-f/s,0.0386,wt%,2,9,0.0121,0.0842
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,V,e-f/s,0.0187,wt%,2,2,0.0178,0.0197
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Zn,e-f/s,0.1755,wt%,2,13,0.0529,0.3800
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,Zr,e-f/s,0.0003,wt%,2,2,0.0003,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_B,n/a,n/a,otherOrUndefinedElements,e-f/s,52.9895,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_P,n/a,n/a,Al,e-f/s,27.1000,wt%,2,1,27.1000,27.1000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_P,n/a,n/a,Ca,e-f/s,0.1200,wt%,2,1,0.1200,0.1200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_P,n/a,n/a,Fe,e-f/s,1.6100,wt%,2,1,1.6100,1.6100
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_P,n/a,n/a,K,e-f/s,0.2500,wt%,2,1,0.2500,0.2500
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_P,n/a,n/a,Na,e-f/s,1.0900,wt%,2,1,1.0900,1.0900
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_P,n/a,n/a,P,e-f/s,0.1300,wt%,2,1,0.1300,0.1300
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_P,n/a,n/a,Si,e-f/s,9.4900,wt%,2,1,9.4900,9.4900
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_P,n/a,n/a,Ti,e-f/s,3.6400,wt%,2,1,3.6400,3.6400
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 17_P,n/a,n/a,otherOrUndefinedElements,e-f/s,56.5700,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Ag,e-f/s,0.0000,wt%,2,1,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Al,e-f/s,5.5000,wt%,2,32,0.4000,17.2722
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,As,e-f/s,0.0003,wt%,2,3,0.0000,0.0010
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Ba,e-f/s,0.0300,wt%,2,27,0.0030,0.6000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Be,e-f/s,0.0001,wt%,2,2,0.0001,0.0001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,C,e-f/s,2.0000,wt%,2,3,0.2200,2.8030
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Ca,e-f/s,19.0000,wt%,2,32,1.7000,66.2145
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Cd,e-f/s,0.0002,wt%,2,3,0.0000,0.0002
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Ce,e-f/s,0.0020,wt%,2,2,0.0019,0.0021
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Cl,e-f/s,0.0100,wt%,2,2,0.0000,0.0200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Co,e-f/s,0.0013,wt%,2,2,0.0009,0.0016
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Cr,e-f/s,0.4000,wt%,2,31,0.0000,12.6000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Cu,e-f/s,0.0180,wt%,2,26,0.0000,0.0800
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Dy,e-f/s,0.0001,wt%,2,2,0.0001,0.0001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Er,e-f/s,0.0001,wt%,2,2,0.0001,0.0001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Eu,e-f/s,0.0000,wt%,2,2,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Fe,e-f/s,14.7500,wt%,2,32,0.7204,38.4684
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Ga,e-f/s,0.0007,wt%,2,3,0.0001,0.0010
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Gd,e-f/s,0.0001,wt%,2,2,0.0001,0.0002
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Hg,e-f/s,0.0000,wt%,2,2,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Ho,e-f/s,0.0000,wt%,2,2,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,K,e-f/s,0.0300,wt%,2,29,0.0000,1.1000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,La,e-f/s,0.0023,wt%,2,2,0.0014,0.0032
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Li,e-f/s,0.0009,wt%,2,3,0.0004,0.0016
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Lu,e-f/s,0.0000,wt%,2,2,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Mg,e-f/s,5.5500,wt%,2,32,0.7000,29.4000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Mn,e-f/s,1.6500,wt%,2,28,0.0802,8.9000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Mo,e-f/s,0.0155,wt%,2,4,0.0002,0.1300
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Na,e-f/s,0.0500,wt%,2,25,0.0020,0.4451
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Nb,e-f/s,0.0105,wt%,2,2,0.0005,0.0205
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Nd,e-f/s,0.0008,wt%,2,2,0.0008,0.0008
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Ni,e-f/s,0.0100,wt%,2,25,0.0010,0.0308
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,P,e-f/s,0.1100,wt%,2,29,0.0044,0.5237
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Pb,e-f/s,0.0100,wt%,2,25,0.0000,2.4000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Pr,e-f/s,0.0002,wt%,2,2,0.0002,0.0002
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,S,e-f/s,0.2400,wt%,2,26,0.0400,0.8891
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Sb,e-f/s,0.0003,wt%,2,2,0.0003,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Sc,e-f/s,0.0003,wt%,2,2,0.0003,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Se,e-f/s,0.0006,wt%,2,2,0.0005,0.0008
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Si,e-f/s,5.3000,wt%,2,32,0.6000,30.3000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Sm,e-f/s,0.0001,wt%,2,2,0.0001,0.0002
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Sn,e-f/s,0.5000,wt%,2,2,0.3000,0.7000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Sr,e-f/s,0.0200,wt%,2,26,0.0030,0.0600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Ta,e-f/s,0.0001,wt%,2,2,0.0000,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Tb,e-f/s,0.0000,wt%,2,1,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Ti,e-f/s,0.2500,wt%,2,26,0.0000,0.7600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Tl,e-f/s,0.0000,wt%,2,2,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Tm,e-f/s,0.0000,wt%,2,2,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,U,e-f/s,0.0004,wt%,2,2,0.0003,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,V,e-f/s,0.0500,wt%,2,31,0.0000,0.8402
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,W,e-f/s,0.0199,wt%,2,2,0.0097,0.0300
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Y,e-f/s,0.0008,wt%,2,2,0.0008,0.0009
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Yb,e-f/s,0.0001,wt%,2,2,0.0001,0.0001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Zn,e-f/s,0.2000,wt%,2,27,0.0030,2.9000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,Zr,e-f/s,0.0413,wt%,2,1,0.0413,0.0413
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02,n/a,n/a,otherOrUndefinedElements,e-f/s,44.2231,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_AOD,n/a,n/a,Al,e-f/s,1.0903,wt%,3,1,1.0903,1.0903
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_AOD,n/a,n/a,Ca,e-f/s,46.5601,wt%,2,1,46.5601,46.5601
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_AOD,n/a,n/a,Cr,e-f/s,0.1711,wt%,3,1,0.1711,0.1711
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_AOD,n/a,n/a,F,e-f/s,4.5650,wt%,3,1,4.5650,4.5650
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_AOD,n/a,n/a,Fe,e-f/s,0.1555,wt%,3,1,0.1555,0.1555
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_AOD,n/a,n/a,Mg,e-f/s,1.2423,wt%,2,1,1.2423,1.2423
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_AOD,n/a,n/a,Mn,e-f/s,0.1084,wt%,2,1,0.1084,0.1084
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_AOD,n/a,n/a,Si,e-f/s,12.3169,wt%,3,1,12.3169,12.3169
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_AOD,n/a,n/a,Ti,e-f/s,0.0959,wt%,3,1,0.0959,0.0959
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_AOD,n/a,n/a,otherOrUndefinedElements,e-f/s,33.6947,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Al,e-f/s,6.6791,wt%,3,3,6.6686,6.8167
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Ba,e-f/s,0.1600,wt%,3,1,0.1600,0.1600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Ca,e-f/s,29.1308,wt%,2,3,23.5848,29.7669
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Ce,e-f/s,0.0143,wt%,2,1,0.0143,0.0143
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Cr,e-f/s,0.0014,wt%,3,1,0.0014,0.0014
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Cu,e-f/s,0.0017,wt%,2,1,0.0017,0.0017
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Fe,e-f/s,0.3047,wt%,3,2,0.2176,0.3917
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Ga,e-f/s,0.0011,wt%,2,1,0.0011,0.0011
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,K,e-f/s,0.4898,wt%,3,3,0.2490,1.2867
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,La,e-f/s,0.0074,wt%,2,1,0.0074,0.0074
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Mg,e-f/s,4.7037,wt%,2,3,4.4142,5.2524
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Mn,e-f/s,0.3600,wt%,2,3,0.3563,0.9216
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Na,e-f/s,0.1780,wt%,3,3,0.1632,0.4080
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Nb,e-f/s,0.0013,wt%,2,1,0.0013,0.0013
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Ni,e-f/s,0.0015,wt%,3,1,0.0015,0.0015
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,P,e-f/s,0.0175,wt%,2,1,0.0175,0.0175
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Pb,e-f/s,0.0020,wt%,3,1,0.0020,0.0020
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Rb,e-f/s,0.0062,wt%,3,1,0.0062,0.0062
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,S,e-f/s,0.8850,wt%,3,2,0.7300,1.0400
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Sc,e-f/s,0.0011,wt%,2,1,0.0011,0.0011
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Si,e-f/s,16.0751,wt%,3,3,14.0698,17.3699
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Sr,e-f/s,0.1450,wt%,2,1,0.1450,0.1450
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Ti,e-f/s,0.2997,wt%,3,2,0.2577,0.3416
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,V,e-f/s,0.0018,wt%,2,1,0.0018,0.0018
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Y,e-f/s,0.0076,wt%,2,1,0.0076,0.0076
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Zn,e-f/s,0.0030,wt%,3,1,0.0030,0.0030
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,Zr,e-f/s,0.0281,wt%,3,1,0.0281,0.0281
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BF,n/a,n/a,otherOrUndefinedElements,e-f/s,40.4932,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BOF,n/a,n/a,Al,e-f/s,1.5878,wt%,3,5,1.0056,7.4095
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BOF,n/a,n/a,C,e-f/s,0.6000,wt%,3,1,0.6000,0.6000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BOF,n/a,n/a,Ca,e-f/s,32.1611,wt%,3,5,28.5876,37.5213
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BOF,n/a,n/a,Cr,e-f/s,0.1647,wt%,3,4,0.0506,3.4000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BOF,n/a,n/a,Cu,e-f/s,0.0008,wt%,2,1,0.0008,0.0008
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BOF,n/a,n/a,Fe,e-f/s,15.7237,wt%,3,6,2.3000,17.5000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BOF,n/a,n/a,K,e-f/s,0.0220,wt%,3,1,0.0220,0.0220
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BOF,n/a,n/a,Mg,e-f/s,5.7891,wt%,2,5,3.8413,6.3319
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BOF,n/a,n/a,Mn,e-f/s,2.4008,wt%,2,5,2.0446,5.8084
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BOF,n/a,n/a,Mo,e-f/s,0.0039,wt%,3,1,0.0039,0.0039
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 02 02_BOF,n/a,n/a,Ni,e-f/s,0.0025,wt%,3,1,0.0025,0.0025
